event_id,case_id,account_id,session_id,content_id,target_id,timestamp,event_type,channel,model_surface,action,raw_risk_score,pattern_id,ground_truth_case_label
EVT-0001393,C-005,A-0051,S-00178,CT-000912,TGT-009,2026-07-11T13:28:00+00:00,post,account,chat,submitted,0.613,,Mixed - True Positive plus Benign Speech
EVT-0001394,C-005,A-0070,S-00243,CT-000913,TGT-009,2026-07-09T20:15:31+00:00,post,chat,moderation_queue,submitted,0.665,,Mixed - True Positive plus Benign Speech
EVT-0001395,C-005,A-0053,S-00186,CT-000914,TGT-009,2026-07-09T21:21:46+00:00,post,account,api,viewed,0.515,P11,Mixed - True Positive plus Benign Speech
EVT-0001396,C-005,A-0058,S-00201,CT-000915,TGT-009,2026-07-09T19:18:12+00:00,post,account,api,created,0.512,P03,Mixed - True Positive plus Benign Speech
EVT-0001397,C-005,A-0052,S-00183,,TGT-009,2026-07-09T19:37:53+00:00,migration_signal,account,chat,shared,0.519,P10,Mixed - True Positive plus Benign Speech
EVT-0001398,C-005,A-0059,S-00203,CT-000916,TGT-009,2026-07-09T20:53:05+00:00,post,search,chat,created,0.568,P03,Mixed - True Positive plus Benign Speech
EVT-0001399,C-005,A-0057,S-00199,CT-000917,TGT-008,2026-07-12T06:12:00+00:00,post,search,account_layer,shared,0.728,,Mixed - True Positive plus Benign Speech
EVT-0001400,C-005,A-0067,S-00233,CT-000918,TGT-009,2026-07-09T20:23:37+00:00,message,chat,account_layer,viewed,0.511,P11,Mixed - True Positive plus Benign Speech
EVT-0001401,C-005,A-0071,S-00246,CT-000919,TGT-008,2026-07-09T19:11:00+00:00,post,search,moderation_queue,shared,0.224,P10,Mixed - True Positive plus Benign Speech
EVT-0001402,C-005,A-0052,S-00182,,,2026-07-09T18:47:45+00:00,login,account,chat,shared,0.435,P07,Mixed - True Positive plus Benign Speech
EVT-0001403,C-005,A-0067,S-00230,CT-000920,TGT-008,2026-07-11T21:53:00+00:00,post,account,api,created,0.477,P11,Mixed - True Positive plus Benign Speech
EVT-0001404,C-005,A-0069,S-00239,CT-000921,TGT-008,2026-07-09T19:50:16+00:00,post,chat,moderation_queue,updated,0.567,P02,Mixed - True Positive plus Benign Speech
EVT-0001405,C-005,A-0048,S-00169,CT-000922,TGT-008,2026-07-10T15:04:00+00:00,message,system,moderation_queue,shared,0.509,P02,Mixed - True Positive plus Benign Speech
EVT-0001406,C-005,A-0052,S-00183,,,2026-07-10T07:40:00+00:00,profile_update,chat,chat,viewed,0.534,P03,Mixed - True Positive plus Benign Speech
EVT-0001407,C-005,A-0052,S-00183,CT-000923,TGT-008,2026-07-11T16:29:00+00:00,message,search,chat,updated,0.467,,Mixed - True Positive plus Benign Speech
EVT-0001408,C-005,A-0051,S-00177,CT-000924,TGT-009,2026-07-09T20:33:00+00:00,report,search,account_layer,updated,0.508,,Mixed - True Positive plus Benign Speech
EVT-0001409,C-005,A-0058,S-00202,CT-000925,TGT-008,2026-07-09T17:58:00+00:00,message,chat,api,submitted,0.512,P11,Mixed - True Positive plus Benign Speech
EVT-0001410,C-005,A-0066,S-00227,,TGT-008,2026-07-13T02:03:00+00:00,login,account,chat,submitted,0.496,P02,Mixed - True Positive plus Benign Speech
EVT-0001411,C-005,A-0052,S-00184,,TGT-009,2026-07-09T19:46:53+00:00,login,reporting,chat,created,0.69,,Mixed - True Positive plus Benign Speech
EVT-0001412,C-005,A-0055,S-00192,,,2026-07-09T18:42:49+00:00,migration_signal,account,api,created,0.61,P11,Mixed - True Positive plus Benign Speech
EVT-0001413,C-005,A-0070,S-00242,CT-000926,TGT-009,2026-07-09T18:58:36+00:00,report,search,account_layer,viewed,0.668,,Mixed - True Positive plus Benign Speech
EVT-0001414,C-005,A-0052,S-00183,CT-000927,TGT-009,2026-07-09T21:07:17+00:00,post,chat,api,created,0.605,P11,Mixed - True Positive plus Benign Speech
EVT-0001415,C-005,A-0051,S-00177,,TGT-009,2026-07-13T04:35:00+00:00,search,account,api,updated,0.694,P10,Mixed - True Positive plus Benign Speech
EVT-0001416,C-005,A-0069,S-00239,CT-000928,TGT-008,2026-07-09T19:00:27+00:00,report,system,moderation_queue,viewed,0.645,,Mixed - True Positive plus Benign Speech
EVT-0001417,C-005,A-0060,S-00205,,,2026-07-12T04:51:00+00:00,profile_update,account,moderation_queue,viewed,0.331,,Mixed - True Positive plus Benign Speech
EVT-0001418,C-005,A-0056,S-00198,CT-000929,TGT-008,2026-07-13T01:53:00+00:00,post,search,moderation_queue,viewed,0.532,P11,Mixed - True Positive plus Benign Speech
EVT-0001419,C-005,A-0066,S-00227,,TGT-009,2026-07-12T01:45:00+00:00,login,search,account_layer,updated,0.462,P03,Mixed - True Positive plus Benign Speech
EVT-0001420,C-005,A-0060,S-00205,,TGT-009,2026-07-09T20:11:31+00:00,profile_update,chat,moderation_queue,created,0.715,P03,Mixed - True Positive plus Benign Speech
EVT-0001421,C-005,A-0054,S-00187,CT-000930,TGT-008,2026-07-09T20:35:51+00:00,post,account,moderation_queue,created,0.428,,Mixed - True Positive plus Benign Speech
EVT-0001422,C-005,A-0054,S-00188,CT-000931,TGT-009,2026-07-09T19:44:24+00:00,report,search,api,created,0.535,P11,Mixed - True Positive plus Benign Speech
EVT-0001423,C-005,A-0067,S-00233,CT-000932,TGT-009,2026-07-13T05:02:00+00:00,report,search,moderation_queue,viewed,0.628,P07,Mixed - True Positive plus Benign Speech
EVT-0001424,C-005,A-0056,S-00197,CT-000933,TGT-009,2026-07-10T09:51:00+00:00,post,system,account_layer,shared,0.503,P03,Mixed - True Positive plus Benign Speech
EVT-0001425,C-005,A-0062,S-00213,CT-000934,TGT-009,2026-07-09T20:53:05+00:00,message,system,chat,shared,0.42,P03,Mixed - True Positive plus Benign Speech
EVT-0001426,C-005,A-0050,S-00176,,TGT-008,2026-07-09T21:01:57+00:00,login,account,chat,shared,0.436,P11,Mixed - True Positive plus Benign Speech
EVT-0001427,C-005,A-0057,S-00200,CT-000935,TGT-009,2026-07-09T19:23:25+00:00,post,search,api,updated,0.758,,Mixed - True Positive plus Benign Speech
EVT-0001428,C-005,A-0060,S-00206,,,2026-07-09T20:45:17+00:00,login,account,account_layer,updated,0.724,P10,Mixed - True Positive plus Benign Speech
EVT-0001429,C-005,A-0065,S-00222,CT-000936,TGT-009,2026-07-12T16:04:00+00:00,post,chat,chat,submitted,0.698,P11,Mixed - True Positive plus Benign Speech
EVT-0001430,C-005,A-0066,S-00228,,,2026-07-09T18:47:49+00:00,login,reporting,api,submitted,0.594,,Mixed - True Positive plus Benign Speech
EVT-0001431,C-005,A-0069,S-00241,,,2026-07-13T01:16:00+00:00,profile_update,chat,account_layer,updated,0.724,P02,Mixed - True Positive plus Benign Speech
EVT-0001432,C-005,A-0062,S-00212,CT-000937,TGT-008,2026-07-09T18:59:38+00:00,report,chat,chat,submitted,0.745,,Mixed - True Positive plus Benign Speech
EVT-0001433,C-005,A-0071,S-00244,,TGT-008,2026-07-12T23:22:00+00:00,login,search,moderation_queue,created,0.697,P07,Mixed - True Positive plus Benign Speech
EVT-0001434,C-005,A-0049,S-00172,CT-000938,TGT-009,2026-07-09T18:31:48+00:00,post,reporting,moderation_queue,viewed,0.606,P07,Mixed - True Positive plus Benign Speech
EVT-0001435,C-005,A-0069,S-00239,,TGT-008,2026-07-12T21:48:00+00:00,profile_update,search,api,created,0.665,P10,Mixed - True Positive plus Benign Speech
EVT-0001436,C-005,A-0055,S-00194,,TGT-009,2026-07-09T19:56:52+00:00,profile_update,account,moderation_queue,viewed,0.394,,Mixed - True Positive plus Benign Speech
EVT-0001437,C-005,A-0050,S-00176,,,2026-07-09T19:38:12+00:00,login,reporting,moderation_queue,shared,0.55,P03,Mixed - True Positive plus Benign Speech
EVT-0001438,C-005,A-0064,S-00218,CT-000939,TGT-008,2026-07-11T03:35:00+00:00,post,system,account_layer,submitted,0.649,P07,Mixed - True Positive plus Benign Speech
EVT-0001439,C-005,A-0052,S-00182,CT-000940,TGT-008,2026-07-09T19:11:57+00:00,post,reporting,account_layer,shared,0.827,P07,Mixed - True Positive plus Benign Speech
EVT-0001440,C-005,A-0055,S-00194,CT-000941,TGT-009,2026-07-12T18:12:00+00:00,message,search,chat,submitted,0.498,P10,Mixed - True Positive plus Benign Speech
EVT-0001441,C-005,A-0064,S-00218,CT-000942,TGT-009,2026-07-12T04:49:00+00:00,message,reporting,api,created,0.725,P02,Mixed - True Positive plus Benign Speech
EVT-0001442,C-005,A-0063,S-00215,,TGT-008,2026-07-09T20:21:40+00:00,login,chat,moderation_queue,updated,0.673,,Mixed - True Positive plus Benign Speech
EVT-0001443,C-005,A-0070,S-00242,,TGT-008,2026-07-11T13:27:00+00:00,search,chat,account_layer,submitted,0.674,,Mixed - True Positive plus Benign Speech
EVT-0001444,C-005,A-0061,S-00209,CT-000943,TGT-008,2026-07-10T00:10:00+00:00,post,reporting,moderation_queue,created,0.594,P11,Mixed - True Positive plus Benign Speech
EVT-0001445,C-005,A-0063,S-00217,CT-000944,TGT-009,2026-07-13T05:27:00+00:00,report,reporting,moderation_queue,created,0.564,,Mixed - True Positive plus Benign Speech
EVT-0001446,C-005,A-0066,S-00227,CT-000945,TGT-008,2026-07-11T00:16:00+00:00,post,chat,moderation_queue,created,0.376,P10,Mixed - True Positive plus Benign Speech
EVT-0001447,C-005,A-0064,S-00220,,TGT-008,2026-07-10T21:45:00+00:00,search,chat,account_layer,submitted,0.455,P07,Mixed - True Positive plus Benign Speech
EVT-0001448,C-005,A-0057,S-00199,,,2026-07-13T07:02:00+00:00,profile_update,search,chat,viewed,0.477,P03,Mixed - True Positive plus Benign Speech
EVT-0001449,C-005,A-0063,S-00214,CT-000946,TGT-008,2026-07-09T20:00:49+00:00,post,chat,moderation_queue,viewed,0.444,P03,Mixed - True Positive plus Benign Speech
EVT-0001450,C-005,A-0071,S-00246,CT-000947,TGT-009,2026-07-09T20:25:35+00:00,message,chat,moderation_queue,shared,0.401,,Mixed - True Positive plus Benign Speech
EVT-0001451,C-006,A-0077,S-00264,,,2026-07-11T18:46:07+00:00,login,chat,api,viewed,0.5,,True Positive - Coordinated Hoax
EVT-0001452,C-006,A-0074,S-00255,,TGT-012,2026-07-11T19:29:38+00:00,login,search,moderation_queue,submitted,0.787,P01,True Positive - Coordinated Hoax
EVT-0001453,C-006,A-0078,S-00270,CT-000948,TGT-012,2026-07-11T19:49:05+00:00,post,reporting,api,submitted,0.774,,True Positive - Coordinated Hoax
EVT-0001454,C-006,A-0080,S-00273,CT-000949,TGT-011,2026-07-13T02:55:00+00:00,message,system,account_layer,created,0.537,,True Positive - Coordinated Hoax
EVT-0001455,C-006,A-0080,S-00274,CT-000950,TGT-012,2026-07-11T20:53:35+00:00,post,search,api,viewed,0.561,P05,True Positive - Coordinated Hoax
EVT-0001456,C-006,A-0074,S-00256,,,2026-07-11T21:16:43+00:00,login,reporting,api,shared,0.462,P01,True Positive - Coordinated Hoax
EVT-0001457,C-006,A-0072,S-00249,CT-000951,TGT-011,2026-07-11T08:28:00+00:00,post,account,moderation_queue,shared,0.533,P05,True Positive - Coordinated Hoax
EVT-0001458,C-006,A-0077,S-00265,CT-000952,TGT-010,2026-07-13T15:17:00+00:00,post,reporting,moderation_queue,submitted,0.561,,True Positive - Coordinated Hoax
EVT-0001459,C-006,A-0080,S-00274,CT-000953,TGT-011,2026-07-13T04:00:00+00:00,message,reporting,api,submitted,0.652,,True Positive - Coordinated Hoax
EVT-0001460,C-006,A-0078,S-00269,,,2026-07-11T19:51:09+00:00,login,system,moderation_queue,shared,0.585,,True Positive - Coordinated Hoax
EVT-0001461,C-006,A-0084,S-00286,CT-000954,TGT-012,2026-07-12T03:05:00+00:00,post,reporting,chat,viewed,0.593,P08,True Positive - Coordinated Hoax
EVT-0001462,C-006,A-0081,S-00278,,TGT-011,2026-07-11T18:55:17+00:00,profile_update,reporting,moderation_queue,created,0.667,P02,True Positive - Coordinated Hoax
EVT-0001463,C-006,A-0079,S-00272,CT-000955,TGT-012,2026-07-12T00:09:00+00:00,message,system,account_layer,viewed,0.586,,True Positive - Coordinated Hoax
EVT-0001464,C-006,A-0081,S-00276,CT-000956,TGT-010,2026-07-14T02:11:00+00:00,post,chat,moderation_queue,submitted,0.652,P01,True Positive - Coordinated Hoax
EVT-0001465,C-006,A-0085,S-00291,,TGT-011,2026-07-11T19:05:12+00:00,migration_signal,system,account_layer,shared,0.494,P08,True Positive - Coordinated Hoax
EVT-0001466,C-006,A-0085,S-00291,CT-000957,TGT-012,2026-07-11T20:32:18+00:00,post,account,account_layer,viewed,0.531,P02,True Positive - Coordinated Hoax
EVT-0001467,C-006,A-0075,S-00258,CT-000958,TGT-011,2026-07-15T06:21:00+00:00,report,account,api,shared,0.515,P05,True Positive - Coordinated Hoax
EVT-0001468,C-006,A-0080,S-00274,CT-000959,TGT-011,2026-07-12T20:42:00+00:00,post,reporting,chat,updated,0.822,,True Positive - Coordinated Hoax
EVT-0001469,C-006,A-0083,S-00285,,,2026-07-14T04:48:00+00:00,login,search,api,updated,0.419,,True Positive - Coordinated Hoax
EVT-0001470,C-006,A-0083,S-00282,,TGT-012,2026-07-12T08:34:00+00:00,login,reporting,account_layer,shared,0.682,P01,True Positive - Coordinated Hoax
EVT-0001471,C-006,A-0082,S-00280,,TGT-012,2026-07-13T03:41:00+00:00,login,reporting,chat,submitted,0.593,P08,True Positive - Coordinated Hoax
EVT-0001472,C-006,A-0081,S-00276,CT-000960,TGT-010,2026-07-11T20:54:25+00:00,post,chat,api,updated,0.488,P02,True Positive - Coordinated Hoax
EVT-0001473,C-006,A-0086,S-00293,CT-000961,TGT-010,2026-07-11T20:13:25+00:00,post,account,api,viewed,0.61,P01,True Positive - Coordinated Hoax
EVT-0001474,C-006,A-0076,S-00262,CT-000962,TGT-010,2026-07-11T22:17:00+00:00,post,search,account_layer,created,0.724,P05,True Positive - Coordinated Hoax
EVT-0001475,C-006,A-0076,S-00261,,TGT-010,2026-07-12T14:21:00+00:00,search,system,api,shared,0.435,,True Positive - Coordinated Hoax
EVT-0001476,C-006,A-0076,S-00261,CT-000963,TGT-011,2026-07-11T14:31:00+00:00,post,account,api,updated,0.583,P08,True Positive - Coordinated Hoax
EVT-0001477,C-006,A-0079,S-00271,,TGT-010,2026-07-11T19:56:15+00:00,search,search,api,shared,0.498,,True Positive - Coordinated Hoax
EVT-0001478,C-006,A-0081,S-00278,CT-000964,TGT-011,2026-07-11T19:26:35+00:00,post,account,moderation_queue,updated,0.769,,True Positive - Coordinated Hoax
EVT-0001479,C-006,A-0072,S-00248,CT-000965,TGT-010,2026-07-11T19:49:51+00:00,post,system,account_layer,shared,0.774,,True Positive - Coordinated Hoax
EVT-0001480,C-006,A-0082,S-00279,CT-000966,TGT-012,2026-07-11T19:40:23+00:00,post,reporting,api,viewed,0.605,P02,True Positive - Coordinated Hoax
EVT-0001481,C-006,A-0079,S-00272,,TGT-012,2026-07-11T19:38:58+00:00,search,search,api,updated,0.447,P02,True Positive - Coordinated Hoax
EVT-0001482,C-006,A-0073,S-00252,,,2026-07-11T18:53:18+00:00,profile_update,reporting,account_layer,submitted,0.622,,True Positive - Coordinated Hoax
EVT-0001483,C-006,A-0081,S-00278,CT-000967,TGT-011,2026-07-11T18:59:05+00:00,post,account,api,updated,0.66,P02,True Positive - Coordinated Hoax
EVT-0001484,C-006,A-0081,S-00276,,TGT-012,2026-07-13T06:15:00+00:00,search,account,chat,viewed,0.711,P08,True Positive - Coordinated Hoax
EVT-0001485,C-006,A-0086,S-00293,,TGT-012,2026-07-14T08:24:00+00:00,search,system,chat,viewed,0.418,P08,True Positive - Coordinated Hoax
EVT-0001486,C-006,A-0081,S-00276,CT-000968,TGT-012,2026-07-11T18:51:03+00:00,report,chat,chat,submitted,0.711,P01,True Positive - Coordinated Hoax
EVT-0001487,C-006,A-0085,S-00290,,TGT-012,2026-07-11T21:03:46+00:00,login,chat,api,updated,0.444,P08,True Positive - Coordinated Hoax
EVT-0001488,C-006,A-0085,S-00291,CT-000969,TGT-012,2026-07-13T23:32:00+00:00,message,system,api,viewed,0.641,P05,True Positive - Coordinated Hoax
EVT-0001489,C-006,A-0081,S-00276,CT-000970,TGT-011,2026-07-14T16:09:00+00:00,post,chat,api,updated,0.525,P01,True Positive - Coordinated Hoax
EVT-0001490,C-006,A-0073,S-00253,CT-000971,TGT-012,2026-07-12T02:15:00+00:00,post,search,account_layer,submitted,0.583,P08,True Positive - Coordinated Hoax
EVT-0001491,C-006,A-0073,S-00254,,,2026-07-11T18:34:01+00:00,login,account,account_layer,created,0.443,P01,True Positive - Coordinated Hoax
EVT-0001492,C-006,A-0082,S-00281,CT-000972,TGT-011,2026-07-14T10:45:00+00:00,post,chat,api,shared,0.558,P02,True Positive - Coordinated Hoax
EVT-0001493,C-006,A-0076,S-00262,CT-000973,TGT-011,2026-07-11T19:10:43+00:00,post,chat,account_layer,shared,0.496,,True Positive - Coordinated Hoax
EVT-0001494,C-006,A-0076,S-00260,CT-000974,TGT-010,2026-07-13T09:07:00+00:00,message,system,chat,created,0.783,,True Positive - Coordinated Hoax
EVT-0001495,C-006,A-0084,S-00287,CT-000975,TGT-011,2026-07-11T19:00:53+00:00,post,reporting,chat,submitted,0.481,,True Positive - Coordinated Hoax
EVT-0001496,C-006,A-0079,S-00271,,TGT-011,2026-07-11T20:06:00+00:00,login,chat,account_layer,created,0.445,,True Positive - Coordinated Hoax
EVT-0001497,C-006,A-0076,S-00262,,,2026-07-11T19:53:21+00:00,login,system,account_layer,updated,0.711,,True Positive - Coordinated Hoax
EVT-0001498,C-006,A-0084,S-00287,CT-000976,TGT-010,2026-07-11T20:26:19+00:00,post,search,chat,updated,0.529,,True Positive - Coordinated Hoax
EVT-0001499,C-006,A-0078,S-00269,CT-000977,TGT-012,2026-07-13T00:31:00+00:00,post,search,chat,updated,0.798,P01,True Positive - Coordinated Hoax
EVT-0001500,C-006,A-0073,S-00252,CT-000978,TGT-011,2026-07-11T21:18:50+00:00,message,chat,moderation_queue,submitted,0.802,,True Positive - Coordinated Hoax
EVT-0001501,C-006,A-0084,S-00288,CT-000979,TGT-012,2026-07-13T06:33:00+00:00,post,system,account_layer,viewed,0.553,,True Positive - Coordinated Hoax
EVT-0001502,C-006,A-0084,S-00286,CT-000980,TGT-011,2026-07-11T16:24:00+00:00,post,account,api,submitted,0.782,P02,True Positive - Coordinated Hoax
EVT-0001503,C-006,A-0075,S-00259,CT-000981,TGT-012,2026-07-11T20:37:03+00:00,post,reporting,api,created,0.504,,True Positive - Coordinated Hoax
EVT-0001504,C-006,A-0079,S-00272,CT-000982,TGT-011,2026-07-11T19:47:37+00:00,post,account,account_layer,submitted,0.672,P01,True Positive - Coordinated Hoax
EVT-0001505,C-006,A-0082,S-00280,,TGT-012,2026-07-11T21:22:21+00:00,search,chat,moderation_queue,created,0.484,P02,True Positive - Coordinated Hoax
EVT-0001506,C-006,A-0077,S-00265,CT-000983,TGT-011,2026-07-11T23:18:00+00:00,post,chat,api,shared,0.749,P08,True Positive - Coordinated Hoax
EVT-0001507,C-006,A-0086,S-00293,CT-000984,TGT-010,2026-07-11T19:19:29+00:00,post,chat,api,created,0.835,P02,True Positive - Coordinated Hoax
EVT-0001508,C-006,A-0081,S-00278,CT-000985,TGT-010,2026-07-11T20:03:24+00:00,post,search,account_layer,shared,0.539,,True Positive - Coordinated Hoax
EVT-0001509,C-006,A-0074,S-00255,CT-000986,TGT-012,2026-07-11T16:09:00+00:00,post,search,api,viewed,0.488,P02,True Positive - Coordinated Hoax
EVT-0001510,C-006,A-0080,S-00275,CT-000987,TGT-011,2026-07-11T20:13:16+00:00,post,chat,moderation_queue,updated,0.552,,True Positive - Coordinated Hoax
EVT-0001511,C-006,A-0085,S-00290,CT-000988,TGT-012,2026-07-11T20:18:50+00:00,post,chat,account_layer,submitted,0.497,P01,True Positive - Coordinated Hoax
EVT-0001512,C-006,A-0076,S-00263,CT-000989,TGT-011,2026-07-11T20:17:09+00:00,post,account,api,created,0.599,P01,True Positive - Coordinated Hoax
EVT-0001513,C-006,A-0078,S-00267,CT-000990,TGT-011,2026-07-11T17:37:00+00:00,post,reporting,api,viewed,0.529,P01,True Positive - Coordinated Hoax
EVT-0001514,C-006,A-0085,S-00290,CT-000991,TGT-011,2026-07-11T19:24:10+00:00,report,system,chat,created,0.798,,True Positive - Coordinated Hoax
EVT-0001515,C-006,A-0074,S-00255,CT-000992,TGT-011,2026-07-11T19:34:13+00:00,post,account,account_layer,shared,0.829,P05,True Positive - Coordinated Hoax
EVT-0001516,C-006,A-0081,S-00276,,TGT-010,2026-07-14T06:20:00+00:00,search,account,account_layer,submitted,0.429,,True Positive - Coordinated Hoax
EVT-0001517,C-006,A-0082,S-00281,,,2026-07-15T04:30:00+00:00,migration_signal,reporting,moderation_queue,shared,0.736,,True Positive - Coordinated Hoax
EVT-0001518,C-006,A-0075,S-00258,,TGT-012,2026-07-11T20:42:19+00:00,login,system,moderation_queue,created,0.785,,True Positive - Coordinated Hoax
EVT-0001519,C-006,A-0085,S-00291,,TGT-012,2026-07-11T20:07:52+00:00,search,chat,moderation_queue,created,0.736,P05,True Positive - Coordinated Hoax
EVT-0001520,C-006,A-0076,S-00261,CT-000993,TGT-010,2026-07-11T18:51:41+00:00,post,system,account_layer,shared,0.511,P05,True Positive - Coordinated Hoax
EVT-0001521,C-006,A-0076,S-00263,CT-000994,TGT-012,2026-07-12T20:43:00+00:00,post,account,chat,submitted,0.558,P08,True Positive - Coordinated Hoax
EVT-0001522,C-006,A-0075,S-00258,CT-000995,TGT-012,2026-07-13T02:02:00+00:00,post,account,account_layer,submitted,0.67,P01,True Positive - Coordinated Hoax
